Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTC02,I,8266.55327,0.0,0.0,17.184068,0.052433
KMTC02,I,8266.56494,0.0,0.0,17.234261,0.12737
KMTC02,I,8268.33598,0.0,0.0,17.083598,0.036797
KMTC02,I,8268.3602,0.0,0.0,17.154176,0.041463
KMTC02,I,8268.37193,0.0,0.0,17.1501,0.040463
KMTC02,I,8268.39098,0.0,0.0,17.136508,0.030491
KMTC02,I,8268.40268,0.0,0.0,17.168877,0.030414
KMTC02,I,8268.41446,0.0,0.0,17.139262,0.034475
KMTC02,I,8268.42716,0.0,0.0,17.189894,0.035059
KMTC02,I,8268.43911,0.0,0.0,17.173558,0.040824
KMTC02,I,8268.46149,0.0,0.0,17.18189,0.029966
KMTC02,I,8268.474,0.0,0.0,17.154803,0.030697
KMTC02,I,8268.48648,0.0,0.0,17.182824,0.038399
KMTC02,I,8268.49871,0.0,0.0,17.113542,0.032854
KMTC02,I,8268.51016,0.0,0.0,17.164035,0.064409
KMTC02,I,8268.53187,0.0,0.0,17.067546,0.061059
KMTC02,I,8274.32482,0.0,0.0,17.13202,0.016437
KMTC02,I,8274.33683,0.0,0.0,17.163097,0.015193
KMTC02,I,8274.34851,0.0,0.0,17.154646,0.013682
KMTC02,I,8274.36002,0.0,0.0,17.157308,0.015731
KMTC02,I,8274.37792,0.0,0.0,17.150884,0.013095
KMTC02,I,8274.38976,0.0,0.0,17.156212,0.013248
KMTC02,I,8274.40162,0.0,0.0,17.16169,0.013486
KMTC02,I,8274.41564,0.0,0.0,17.136351,0.01789
KMTC02,I,8274.42772,0.0,0.0,17.166145,0.013641
KMTC02,I,8274.43962,0.0,0.0,17.149472,0.013871
KMTC02,I,8274.46776,0.0,0.0,17.155977,0.014534
KMTC02,I,8274.4819,0.0,0.0,17.178232,0.014024
KMTC02,I,8274.49314,0.0,0.0,17.134225,0.015218
KMTC02,I,8274.50458,0.0,0.0,17.160673,0.014859
KMTC02,I,8274.51602,0.0,0.0,17.155351,0.014965
KMTC02,I,8274.54123,0.0,0.0,17.156134,0.016079
KMTC02,I,8274.55268,0.0,0.0,17.173168,0.015923
KMTC02,I,8274.56659,0.0,0.0,17.168019,0.016717
KMTC02,I,8274.57873,0.0,0.0,17.158874,0.015639
KMTC02,I,8274.59048,0.0,0.0,17.142406,0.017517
KMTC02,I,8274.61153,0.0,0.0,17.155664,0.017545
KMTC02,I,8274.62339,0.0,0.0,17.157152,0.017108
KMTC02,I,8274.63503,0.0,0.0,17.14649,0.016205
KMTC02,I,8274.65084,0.0,0.0,17.129971,0.016012
KMTC02,I,8274.66267,0.0,0.0,17.13454,0.016946
KMTC02,I,8274.66564,0.0,0.0,17.142092,0.020721
KMTC02,I,8275.3239,0.0,0.0,17.142799,0.015703
KMTC02,I,8275.34244,0.0,0.0,17.147511,0.015426
KMTC02,I,8275.35431,0.0,0.0,17.165832,0.014155
KMTC02,I,8275.36831,0.0,0.0,17.183912,0.014855
KMTC02,I,8275.38008,0.0,0.0,17.156291,0.01419
KMTC02,I,8275.39376,0.0,0.0,17.160282,0.014347
KMTC02,I,8275.41312,0.0,0.0,17.170906,0.01388
KMTC02,I,8275.4247,0.0,0.0,17.17153,0.015331
KMTC02,I,8275.43668,0.0,0.0,17.161221,0.016144
KMTC02,I,8275.44836,0.0,0.0,17.176675,0.013945
KMTC02,I,8275.46017,0.0,0.0,17.181034,0.018286
KMTC02,I,8275.4793,0.0,0.0,17.172856,0.015155
KMTC02,I,8275.49115,0.0,0.0,17.177454,0.014454
KMTC02,I,8275.50534,0.0,0.0,17.148845,0.017144
KMTC02,I,8275.5169,0.0,0.0,17.162081,0.014083
KMTC02,I,8275.52863,0.0,0.0,17.162472,0.015968
KMTC02,I,8275.54925,0.0,0.0,17.17036,0.018251
KMTC02,I,8275.5612,0.0,0.0,17.148845,0.015162
KMTC02,I,8275.57277,0.0,0.0,17.170126,0.014396
KMTC02,I,8275.58466,0.0,0.0,17.168565,0.015257
KMTC02,I,8275.58862,0.0,0.0,17.150649,0.01464
KMTC02,I,8275.59868,0.0,0.0,17.155586,0.014278
KMTC02,I,8275.61788,0.0,0.0,17.195091,0.018474
KMTC02,I,8275.65048,0.0,0.0,17.15253,0.019803
KMTC02,I,8275.65504,0.0,0.0,17.128631,0.020791
KMTC02,I,8275.66517,0.0,0.0,17.103955,0.020566
KMTC02,I,8276.31294,0.0,0.0,17.14107,0.020813
KMTC02,I,8276.32468,0.0,0.0,17.16341,0.019489
KMTC02,I,8276.33654,0.0,0.0,17.181346,0.019313
KMTC02,I,8276.3508,0.0,0.0,17.136508,0.016764
KMTC02,I,8276.37192,0.0,0.0,17.164895,0.015186
KMTC02,I,8276.38361,0.0,0.0,17.138475,0.015288
KMTC02,I,8276.3955,0.0,0.0,17.181034,0.015378
KMTC02,I,8276.41184,0.0,0.0,17.17192,0.022027
KMTC02,I,8276.42317,0.0,0.0,17.177999,0.018215
KMTC02,I,8276.44252,0.0,0.0,17.138318,0.017535
KMTC02,I,8276.45615,0.0,0.0,17.146883,0.019658
KMTC02,I,8276.46805,0.0,0.0,17.153,0.024904
KMTC02,I,8276.47985,0.0,0.0,17.141856,0.018038
KMTC02,I,8276.49158,0.0,0.0,17.165442,0.01647
KMTC02,I,8276.51487,0.0,0.0,17.154332,0.031221
KMTC02,I,8276.52646,0.0,0.0,17.19912,0.025804
KMTC02,I,8276.5381,0.0,0.0,17.1358,0.020667
KMTC02,I,8276.55214,0.0,0.0,17.176441,0.017879
KMTC02,I,8276.55364,0.0,0.0,17.168019,0.019724
KMTC02,I,8276.56505,0.0,0.0,17.124923,0.018462
KMTC02,I,8276.58473,0.0,0.0,17.173246,0.02624
KMTC02,I,8276.5964,0.0,0.0,17.14492,0.036165
KMTC02,I,8276.60803,0.0,0.0,17.130129,0.019306
KMTC02,I,8276.61958,0.0,0.0,17.135485,0.018934
KMTC02,I,8276.63121,0.0,0.0,17.135721,0.020494
KMTC02,I,8276.65029,0.0,0.0,17.153314,0.026981
KMTC02,I,8276.65905,0.0,0.0,17.143349,0.024878
KMTC02,I,8276.66937,0.0,0.0,17.0749,0.031918
KMTC02,I,8277.31693,0.0,0.0,17.151119,0.017479
KMTC02,I,8277.32881,0.0,0.0,17.153627,0.018761
KMTC02,I,8277.34064,0.0,0.0,17.430164,0.221639
KMTC02,I,8277.35233,0.0,0.0,17.153941,0.021697
KMTC02,I,8277.38366,0.0,0.0,16.756419,0.253028
KMTC02,I,8277.41886,0.0,0.0,17.157935,0.022971
KMTC02,I,8277.43794,0.0,0.0,17.150805,0.015327
KMTC02,I,8277.44978,0.0,0.0,17.174026,0.015407
KMTC02,I,8277.46562,0.0,0.0,17.162863,0.018717
KMTC02,I,8277.47751,0.0,0.0,17.151119,0.020501
KMTC02,I,8277.4893,0.0,0.0,17.169892,0.017824
KMTC02,I,8277.50082,0.0,0.0,17.171452,0.014989
KMTC02,I,8277.52002,0.0,0.0,17.141463,0.023501
KMTC02,I,8277.53179,0.0,0.0,17.130601,0.03071
KMTC02,I,8277.54358,0.0,0.0,17.101812,0.034265
KMTC02,I,8277.56777,0.0,0.0,17.145548,0.019232
KMTC02,I,8277.58,0.0,0.0,17.162785,0.014851
KMTC02,I,8277.6088,0.0,0.0,17.150335,0.022669
KMTC02,I,8277.6209,0.0,0.0,17.175662,0.042011
KMTC02,I,8277.63279,0.0,0.0,17.158248,0.031017
KMTC02,I,8277.64453,0.0,0.0,17.115678,0.024437
KMTC02,I,8277.65086,0.0,0.0,16.989664,0.124972
KMTC02,I,8277.6612,0.0,0.0,17.156291,0.019956
KMTC02,I,8278.30633,0.0,0.0,17.102685,0.069623
KMTC02,I,8278.32562,0.0,0.0,17.136508,0.074638
KMTC02,I,8278.33731,0.0,0.0,17.167472,0.035871
KMTC02,I,8278.34914,0.0,0.0,17.119948,0.025634
KMTC02,I,8278.36083,0.0,0.0,17.176207,0.021572
KMTC02,I,8278.37441,0.0,0.0,17.15903,0.03283
KMTC02,I,8278.39338,0.0,0.0,17.196021,0.015062
KMTC02,I,8278.40502,0.0,0.0,17.180801,0.018202
KMTC02,I,8278.41669,0.0,0.0,17.166848,0.01475
KMTC02,I,8278.43326,0.0,0.0,17.161925,0.016743
KMTC02,I,8278.44569,0.0,0.0,17.168956,0.013802
KMTC02,I,8278.44913,0.0,0.0,17.179089,0.015557
KMTC02,I,8278.46779,0.0,0.0,17.166926,0.023952
KMTC02,I,8278.4795,0.0,0.0,17.167472,0.017062
KMTC02,I,8278.49503,0.0,0.0,17.141149,0.014847
KMTC02,I,8278.50684,0.0,0.0,17.117893,0.017711
KMTC02,I,8278.53956,0.0,0.0,17.169346,0.016968
KMTC02,I,8278.55853,0.0,0.0,17.164582,0.016474
KMTC02,I,8278.57034,0.0,0.0,17.189118,0.018418
KMTC02,I,8278.58217,0.0,0.0,17.139655,0.022035
KMTC02,I,8278.59391,0.0,0.0,17.178388,0.021646
KMTC02,I,8278.60525,0.0,0.0,17.147668,0.019135
KMTC02,I,8278.62665,0.0,0.0,17.169346,0.017655
KMTC02,I,8278.63862,0.0,0.0,17.152609,0.019716
KMTC02,I,8278.65043,0.0,0.0,17.12216,0.018388
KMTC02,I,8278.66238,0.0,0.0,17.154646,0.022644
KMTC02,I,8280.31015,0.0,0.0,17.163879,0.015962
KMTC02,I,8280.32194,0.0,0.0,17.138318,0.0197
KMTC02,I,8280.3358,0.0,0.0,17.139262,0.016321
KMTC02,I,8280.35583,0.0,0.0,17.13934,0.018136
KMTC02,I,8280.36768,0.0,0.0,17.157465,0.014443
KMTC02,I,8280.37944,0.0,0.0,17.174571,0.017202
KMTC02,I,8280.39116,0.0,0.0,17.160047,0.013577
KMTC02,I,8280.40286,0.0,0.0,17.165442,0.014157
KMTC02,I,8280.41481,0.0,0.0,17.173324,0.017122
KMTC02,I,8280.43391,0.0,0.0,17.174181,0.02253
KMTC02,I,8280.44595,0.0,0.0,17.155899,0.026704
KMTC02,I,8280.45792,0.0,0.0,17.142092,0.020895
KMTC02,I,8280.46977,0.0,0.0,17.184456,0.016047
KMTC02,I,8280.4816,0.0,0.0,17.166613,0.015693
KMTC02,I,8280.50111,0.0,0.0,17.156839,0.017798
KMTC02,I,8280.52166,0.0,0.0,17.150335,0.025874
KMTC02,I,8280.53328,0.0,0.0,17.14806,0.015423
KMTC02,I,8280.54656,0.0,0.0,17.167004,0.018869
KMTC02,I,8280.55821,0.0,0.0,17.147118,0.014051
KMTC02,I,8280.58051,0.0,0.0,17.136115,0.016507
KMTC02,I,8280.5947,0.0,0.0,17.189351,0.017477
KMTC02,I,8280.60669,0.0,0.0,17.174649,0.019003
KMTC02,I,8280.61867,0.0,0.0,17.169502,0.025402
KMTC02,I,8280.63058,0.0,0.0,17.13202,0.019384
KMTC02,I,8280.645,0.0,0.0,17.130995,0.019649
KMTC02,I,8280.65534,0.0,0.0,17.1787,0.018812
KMTC02,I,8281.3033,0.0,0.0,17.152687,0.021444
KMTC02,I,8281.31564,0.0,0.0,17.14382,0.020453
KMTC02,I,8281.32977,0.0,0.0,17.162237,0.019064
KMTC02,I,8281.43225,0.0,0.0,17.151668,0.015667
KMTC02,I,8281.44424,0.0,0.0,17.152373,0.013432
KMTC02,I,8281.46557,0.0,0.0,17.162706,0.014937
KMTC02,I,8281.47813,0.0,0.0,17.154646,0.017291
KMTC02,I,8281.49012,0.0,0.0,17.16919,0.01594
KMTC02,I,8281.50203,0.0,0.0,17.177376,0.014198
KMTC02,I,8281.51386,0.0,0.0,17.158717,0.015382
KMTC02,I,8281.53485,0.0,0.0,17.176597,0.013093
KMTC02,I,8281.54683,0.0,0.0,17.151041,0.014123
KMTC02,I,8281.55872,0.0,0.0,17.159969,0.015978
KMTC02,I,8281.57058,0.0,0.0,17.16036,0.015032
KMTC02,I,8281.58262,0.0,0.0,17.178232,0.021131
KMTC02,I,8281.6018,0.0,0.0,17.132256,0.021728
KMTC02,I,8281.61571,0.0,0.0,17.148688,0.018785
KMTC02,I,8281.62751,0.0,0.0,17.125949,0.022023
KMTC02,I,8281.6395,0.0,0.0,17.109662,0.022111
KMTC02,I,8281.64268,0.0,0.0,17.09816,0.02454
KMTC02,I,8281.65308,0.0,0.0,17.148923,0.021378
KMTC02,I,8282.30341,0.0,0.0,17.154881,0.020914
KMTC02,I,8282.3152,0.0,0.0,17.14492,0.01742
KMTC02,I,8282.33455,0.0,0.0,17.125633,0.019415
KMTC02,I,8282.34914,0.0,0.0,17.149629,0.016451
KMTC02,I,8282.36098,0.0,0.0,17.157622,0.019777
KMTC02,I,8282.37815,0.0,0.0,17.163879,0.016048
KMTC02,I,8282.38997,0.0,0.0,17.140834,0.016833
KMTC02,I,8282.40193,0.0,0.0,17.152217,0.015751
KMTC02,I,8282.42108,0.0,0.0,17.153862,0.015831
KMTC02,I,8282.43446,0.0,0.0,17.171218,0.015846
KMTC02,I,8282.44635,0.0,0.0,17.176363,0.017537
KMTC02,I,8282.45825,0.0,0.0,17.162159,0.017086
KMTC02,I,8282.47446,0.0,0.0,17.166223,0.015352
KMTC02,I,8282.49355,0.0,0.0,17.151276,0.014294
KMTC02,I,8282.50528,0.0,0.0,17.147746,0.015339
KMTC02,I,8282.51777,0.0,0.0,17.154567,0.014711
KMTC02,I,8282.52959,0.0,0.0,17.154176,0.019881
KMTC02,I,8282.54158,0.0,0.0,17.113384,0.018863
KMTC02,I,8282.56269,0.0,0.0,17.136823,0.020055
KMTC02,I,8282.57455,0.0,0.0,17.113305,0.018776
KMTC02,I,8282.58644,0.0,0.0,17.128236,0.018186
KMTC02,I,8282.59817,0.0,0.0,17.134698,0.018677
KMTC02,I,8282.60995,0.0,0.0,17.168565,0.020066
KMTC02,I,8282.62908,0.0,0.0,17.139655,0.021341
KMTC02,I,8282.63949,0.0,0.0,17.161455,0.028136
KMTC02,I,8282.6497,0.0,0.0,17.123423,0.028842
KMTC02,I,8283.31213,0.0,0.0,17.157465,0.017278
KMTC02,I,8283.33055,0.0,0.0,17.153862,0.018242
KMTC02,I,8283.3487,0.0,0.0,17.178388,0.018042
KMTC02,I,8283.36276,0.0,0.0,17.140441,0.016575
KMTC02,I,8283.38196,0.0,0.0,17.157622,0.018139
KMTC02,I,8283.39364,0.0,0.0,17.198888,0.016836
KMTC02,I,8283.40572,0.0,0.0,17.184068,0.020413
KMTC02,I,8283.41782,0.0,0.0,17.163957,0.017164
KMTC02,I,8283.42233,0.0,0.0,17.129813,0.018787
KMTC02,I,8283.42433,0.0,0.0,17.149001,0.021204
KMTC02,I,8283.43438,0.0,0.0,17.161299,0.017003
KMTC02,I,8283.46216,0.0,0.0,17.150256,0.016103
KMTC02,I,8283.474,0.0,0.0,17.168409,0.017401
KMTC02,I,8283.4858,0.0,0.0,17.13517,0.018069
KMTC02,I,8283.49748,0.0,0.0,17.162472,0.017514
KMTC02,I,8283.50947,0.0,0.0,17.159422,0.017786
KMTC02,I,8283.54297,0.0,0.0,17.17348,0.020212
KMTC02,I,8283.62406,0.0,0.0,17.105382,0.024848
KMTC02,I,8283.63604,0.0,0.0,17.126974,0.029428
KMTC02,I,8283.64045,0.0,0.0,17.080807,0.02958
KMTC02,I,8283.65103,0.0,0.0,17.105303,0.031953
KMTC02,I,8286.28996,0.0,0.0,17.215499,0.174749
KMTC02,I,8286.39937,0.0,0.0,17.142956,0.0597
KMTC02,I,8286.41133,0.0,0.0,17.147197,0.015341
KMTC02,I,8286.43054,0.0,0.0,17.099669,0.029536
KMTC02,I,8286.44213,0.0,0.0,17.155194,0.0229
KMTC02,I,8286.45394,0.0,0.0,17.180801,0.019401
KMTC02,I,8286.46918,0.0,0.0,17.189118,0.01509
KMTC02,I,8286.48056,0.0,0.0,17.133831,0.017641
KMTC02,I,8286.49254,0.0,0.0,17.14052,0.015711
KMTC02,I,8286.51534,0.0,0.0,17.152609,0.017386
KMTC02,I,8286.52728,0.0,0.0,17.143349,0.016908
KMTC02,I,8286.53913,0.0,0.0,17.158248,0.015641
KMTC02,I,8286.54236,0.0,0.0,17.177298,0.016077
KMTC02,I,8286.55325,0.0,0.0,17.162628,0.015366
KMTC02,I,8286.56523,0.0,0.0,17.141935,0.019509
KMTC02,I,8286.58619,0.0,0.0,17.140677,0.039513
KMTC02,I,8286.5982,0.0,0.0,16.993244,0.066759
KMTC02,I,8286.61545,0.0,0.0,17.104431,0.023715
KMTC02,I,8286.63912,0.0,0.0,17.129498,0.034646
KMTC02,I,8289.61486,0.0,0.0,17.133516,0.021113
KMTC02,I,8289.6211,0.0,0.0,17.151041,0.022232
KMTC02,I,8289.6313,0.0,0.0,17.13328,0.019812
KMTC02,I,8290.27648,0.0,0.0,17.1099,0.020799
KMTC02,I,8290.2954,0.0,0.0,17.102844,0.021885
KMTC02,I,8290.30745,0.0,0.0,17.129261,0.017922
KMTC02,I,8290.3197,0.0,0.0,17.13005,0.018265
KMTC02,I,8290.33148,0.0,0.0,17.166613,0.021971
KMTC02,I,8290.3433,0.0,0.0,17.13454,0.02189
KMTC02,I,8290.36258,0.0,0.0,17.113384,0.021829
KMTC02,I,8290.37375,0.0,0.0,17.160673,0.020365
KMTC02,I,8290.38544,0.0,0.0,17.157543,0.019087
KMTC02,I,8290.39659,0.0,0.0,17.143663,0.021406
KMTC02,I,8290.40825,0.0,0.0,17.151668,0.019461
KMTC02,I,8290.42853,0.0,0.0,17.169658,0.022384
KMTC02,I,8290.44024,0.0,0.0,17.183368,0.018104
KMTC02,I,8290.45189,0.0,0.0,17.160986,0.015115
KMTC02,I,8290.46378,0.0,0.0,17.154097,0.014455
KMTC02,I,8290.47538,0.0,0.0,17.181501,0.015462
KMTC02,I,8290.49614,0.0,0.0,17.174727,0.014891
KMTC02,I,8290.50769,0.0,0.0,17.177999,0.017016
KMTC02,I,8290.51959,0.0,0.0,17.15903,0.013495
KMTC02,I,8290.53119,0.0,0.0,17.171296,0.014648
KMTC02,I,8290.54262,0.0,0.0,17.153941,0.014799
KMTC02,I,8290.56156,0.0,0.0,17.144449,0.016213
KMTC02,I,8290.57274,0.0,0.0,17.155664,0.016081
KMTC02,I,8290.5846,0.0,0.0,17.152295,0.017043
KMTC02,I,8290.59607,0.0,0.0,17.133516,0.018163
KMTC02,I,8290.60728,0.0,0.0,17.130995,0.018261
KMTC02,I,8290.61795,0.0,0.0,17.134383,0.017639
KMTC02,I,8290.62794,0.0,0.0,17.105541,0.021608
KMTC02,I,8291.28532,0.0,0.0,17.129971,0.019047
KMTC02,I,8291.3168,0.0,0.0,17.104351,0.02319
KMTC02,I,8291.32895,0.0,0.0,17.154803,0.01936
KMTC02,I,8291.34087,0.0,0.0,17.142799,0.017515
KMTC02,I,8291.35245,0.0,0.0,17.14492,0.017938
KMTC02,I,8291.37908,0.0,0.0,17.161143,0.018467
KMTC02,I,8291.39114,0.0,0.0,17.163254,0.018285
KMTC02,I,8291.4028,0.0,0.0,17.151433,0.018426
KMTC02,I,8291.41482,0.0,0.0,17.158013,0.020293
KMTC02,I,8291.4282,0.0,0.0,17.168565,0.018603
KMTC02,I,8291.44723,0.0,0.0,17.165988,0.017155
KMTC02,I,8291.46766,0.0,0.0,17.172622,0.016782
KMTC02,I,8291.48621,0.0,0.0,17.164973,0.018965
KMTC02,I,8291.48782,0.0,0.0,17.144056,0.016474
KMTC02,I,8292.27218,0.0,0.0,17.183679,0.023075
KMTC02,I,8292.28379,0.0,0.0,17.171374,0.016702
KMTC02,I,8292.30497,0.0,0.0,17.17192,0.016443
KMTC02,I,8292.32073,0.0,0.0,17.152687,0.018766
KMTC02,I,8292.33279,0.0,0.0,17.178855,0.016071
KMTC02,I,8292.34441,0.0,0.0,17.199197,0.017346
KMTC02,I,8292.35607,0.0,0.0,17.154019,0.015658
KMTC02,I,8292.37636,0.0,0.0,17.165285,0.016042
KMTC02,I,8292.38731,0.0,0.0,17.163644,0.015534
KMTC02,I,8292.39874,0.0,0.0,17.166613,0.014067
KMTC02,I,8292.41034,0.0,0.0,17.152844,0.014374
KMTC02,I,8292.4227,0.0,0.0,17.160204,0.014518
KMTC02,I,8292.4413,0.0,0.0,17.160908,0.016146
KMTC02,I,8292.45289,0.0,0.0,17.168877,0.01312
KMTC02,I,8292.46425,0.0,0.0,17.16169,0.0134
KMTC02,I,8292.47604,0.0,0.0,17.188186,0.016458
KMTC02,I,8292.48801,0.0,0.0,17.159578,0.015808
KMTC02,I,8292.48971,0.0,0.0,17.143427,0.016218
KMTC02,I,8292.5103,0.0,0.0,17.155429,0.018321
KMTC02,I,8292.52534,0.0,0.0,17.1794,0.02061
KMTC02,I,8292.5369,0.0,0.0,17.160047,0.016837
KMTC02,I,8292.55148,0.0,0.0,17.140913,0.022375
KMTC02,I,8292.56279,0.0,0.0,17.12658,0.019149
KMTC02,I,8292.58162,0.0,0.0,17.138711,0.018745
KMTC02,I,8292.59343,0.0,0.0,17.14107,0.02038
KMTC02,I,8292.6053,0.0,0.0,17.111959,0.020876
KMTC02,I,8294.27695,0.0,0.0,17.123581,0.035396
KMTC02,I,8294.2887,0.0,0.0,17.176207,0.026908
KMTC02,I,8294.30042,0.0,0.0,17.023725,0.083086
KMTC02,I,8294.3036,0.0,0.0,17.149001,0.036389
KMTC02,I,8294.31426,0.0,0.0,17.192532,0.041137
KMTC02,I,8294.35856,0.0,0.0,17.128158,0.033784
KMTC02,I,8294.37011,0.0,0.0,17.029458,0.051294
KMTC02,I,8294.38314,0.0,0.0,17.188807,0.046427
KMTC02,I,8294.40258,0.0,0.0,17.171218,0.067751
KMTC02,I,8294.41438,0.0,0.0,17.159656,0.076286
KMTC02,I,8294.42637,0.0,0.0,17.211334,0.115588
KMTC02,I,8294.43809,0.0,0.0,17.144213,0.097851
KMTC02,I,8294.44992,0.0,0.0,17.253839,0.045602
KMTC02,I,8294.46983,0.0,0.0,17.157856,0.031453
KMTC02,I,8294.48145,0.0,0.0,17.152217,0.020236
KMTC02,I,8294.49324,0.0,0.0,17.134619,0.032335
KMTC02,I,8294.50968,0.0,0.0,17.156447,0.043521
KMTC02,I,8294.52169,0.0,0.0,17.08782,0.104152
KMTC02,I,8294.5408,0.0,0.0,17.092277,0.04924
KMTC02,I,8294.55279,0.0,0.0,17.120896,0.047938
KMTC02,I,8294.56467,0.0,0.0,16.888189,0.256664
KMTC02,I,8294.57657,0.0,0.0,17.237097,0.076247
KMTC02,I,8294.58842,0.0,0.0,17.045488,0.044515
KMTC02,I,8294.62219,0.0,0.0,17.172076,0.024179
KMTC02,I,8295.26205,0.0,0.0,17.028167,0.057574
KMTC02,I,8295.28745,0.0,0.0,17.121449,0.031654
KMTC02,I,8295.35985,0.0,0.0,17.151119,0.032722
KMTC02,I,8295.37768,0.0,0.0,17.176675,0.041309
KMTC02,I,8295.3989,0.0,0.0,17.158013,0.054265
KMTC02,I,8295.42393,0.0,0.0,17.170906,0.023497
KMTC02,I,8295.44196,0.0,0.0,17.152609,0.023088
KMTC02,I,8295.46406,0.0,0.0,17.109425,0.023687
KMTC02,I,8295.48202,0.0,0.0,17.16716,0.022916
KMTC02,I,8295.49942,0.0,0.0,17.157387,0.024011
KMTC02,I,8295.53296,0.0,0.0,17.16083,0.02814
KMTC02,I,8295.55041,0.0,0.0,16.972623,0.075022
KMTC02,I,8295.56798,0.0,0.0,17.126107,0.025595
KMTC02,I,8295.59376,0.0,0.0,17.145705,0.265217
KMTC02,I,8295.61163,0.0,0.0,17.308239,0.154792
KMTC02,I,8296.25207,0.0,0.0,17.20701,0.088543
KMTC02,I,8296.26993,0.0,0.0,17.226506,0.045529
KMTC02,I,8296.30082,0.0,0.0,17.133044,0.058014
KMTC02,I,8296.32081,0.0,0.0,17.255822,0.053605
KMTC02,I,8296.33884,0.0,0.0,17.214728,0.060982
KMTC02,I,8296.36174,0.0,0.0,17.149864,0.041595
KMTC02,I,8296.38366,0.0,0.0,17.131074,0.04249
KMTC02,I,8296.40472,0.0,0.0,17.143113,0.039663
KMTC02,I,8296.42935,0.0,0.0,17.168019,0.051009
KMTC02,I,8296.44712,0.0,0.0,17.172856,0.052155
KMTC02,I,8296.46608,0.0,0.0,17.13879,0.035611
KMTC02,I,8296.48376,0.0,0.0,17.243222,0.03794
KMTC02,I,8296.50503,0.0,0.0,17.21758,0.042396
KMTC02,I,8296.55479,0.0,0.0,17.116786,0.037732
KMTC02,I,8296.57836,0.0,0.0,17.133201,0.036533
KMTC02,I,8296.59627,0.0,0.0,17.148609,0.051523
KMTC02,I,8296.60129,0.0,0.0,17.182357,0.082051
KMTC02,I,8297.49612,0.0,0.0,17.238399,0.060158
KMTC02,I,8297.49767,0.0,0.0,17.142563,0.071997
KMTC02,I,8297.49918,0.0,0.0,17.161612,0.074599
KMTC02,I,8298.37798,0.0,0.0,17.093629,0.038648
KMTC02,I,8298.37948,0.0,0.0,17.132808,0.042122
KMTC02,I,8298.38084,0.0,0.0,17.164035,0.036509
KMTC02,I,8298.43172,0.0,0.0,17.179167,0.022071
KMTC02,I,8298.43321,0.0,0.0,17.183601,0.022904
KMTC02,I,8298.43471,0.0,0.0,17.18049,0.024126
KMTC02,I,8298.48737,0.0,0.0,17.177454,0.029226
KMTC02,I,8298.48886,0.0,0.0,17.144606,0.03182
KMTC02,I,8298.49037,0.0,0.0,17.119474,0.02721
KMTC02,I,8298.54804,0.0,0.0,17.179167,0.046459
KMTC02,I,8298.55092,0.0,0.0,17.167316,0.117813
KMTC02,I,8298.59041,0.0,0.0,17.123107,0.029893
KMTC02,I,8298.60099,0.0,0.0,17.094027,0.038292
KMTC02,I,8300.34113,0.0,0.0,17.156839,0.018401
KMTC02,I,8300.37005,0.0,0.0,17.186788,0.016635
KMTC02,I,8300.38769,0.0,0.0,17.145941,0.01638
KMTC02,I,8300.40521,0.0,0.0,17.167941,0.018349
KMTC02,I,8300.42481,0.0,0.0,17.152765,0.016438
KMTC02,I,8300.44836,0.0,0.0,17.175584,0.016512
KMTC02,I,8300.46987,0.0,0.0,17.173714,0.018235
KMTC02,I,8300.49536,0.0,0.0,17.162785,0.01631
KMTC02,I,8300.51296,0.0,0.0,17.144684,0.015867
KMTC02,I,8303.27196,0.0,0.0,17.166067,0.020079
KMTC02,I,8303.27346,0.0,0.0,17.122476,0.018821
KMTC02,I,8303.32623,0.0,0.0,17.175039,0.015231
KMTC02,I,8303.35264,0.0,0.0,17.171608,0.016101
KMTC02,I,8303.3743,0.0,0.0,17.149629,0.01602
KMTC02,I,8303.40364,0.0,0.0,17.151825,0.016958
KMTC02,I,8303.42408,0.0,0.0,17.158091,0.014698
KMTC02,I,8303.44448,0.0,0.0,17.152295,0.012919
KMTC02,I,8303.44778,0.0,0.0,17.171764,0.017301
KMTC02,I,8303.47631,0.0,0.0,17.176909,0.019078
KMTC02,I,8303.49715,0.0,0.0,17.144841,0.013201
KMTC02,I,8303.51495,0.0,0.0,17.163879,0.013051
KMTC02,I,8303.53284,0.0,0.0,17.146961,0.018966
KMTC02,I,8303.55097,0.0,0.0,17.167472,0.014748
KMTC02,I,8303.57959,0.0,0.0,17.135013,0.01729
KMTC02,I,8303.59029,0.0,0.0,17.147903,0.016889
KMTC02,I,8304.26538,0.0,0.0,17.171218,0.014306
KMTC02,I,8304.28322,0.0,0.0,17.181579,0.0485
KMTC02,I,8304.30099,0.0,0.0,17.145705,0.022002
KMTC02,I,8304.32891,0.0,0.0,17.16427,0.044387
KMTC02,I,8304.35261,0.0,0.0,17.169268,0.02411
KMTC02,I,8304.38238,0.0,0.0,17.153627,0.046419
KMTC02,I,8304.41177,0.0,0.0,17.151668,0.038188
KMTC02,I,8304.43001,0.0,0.0,17.150492,0.049412
KMTC02,I,8304.44765,0.0,0.0,17.173714,0.016521
KMTC02,I,8304.46521,0.0,0.0,17.176909,0.031126
